customer_id,flight_id,checkin_wait_min,baggage_wait_min,inflight_service_rating,issue_checkin,issue_baggage,issue_inflight,nps_score,total_issues
2575,10687,6,2,2,0,0,0,5,0
2576,13690,7,3,5,0,0,0,7,0
2577,18804,10,8,3,0,0,0,5,0
2578,12307,0,6,5,0,0,0,9,0
2579,17133,6,18,1,0,0,0,9,0
2580,16509,0,15,2,0,1,0,8,1
2581,19973,9,10,2,0,0,1,8,1
2582,15906,0,20,2,0,0,0,7,0
2583,12591,19,9,2,0,1,0,5,1
2584,17183,9,40,3,0,0,1,9,1
2585,15248,5,2,4,0,0,1,9,1
2586,18766,4,15,1,0,0,0,1,0
2587,15108,1,5,3,0,0,0,6,0
2588,13604,2,3,5,0,0,0,0,0
2589,10669,16,2,4,0,0,0,9,0
2590,14364,18,9,4,0,0,0,3,0
2591,17329,0,2,2,0,0,1,8,1
2592,11283,7,2,3,0,1,1,6,2
2593,10923,10,55,5,0,0,0,9,0
2594,11125,7,19,2,0,0,0,7,0
2595,11529,0,16,2,0,0,0,5,0
2596,19786,1,18,1,0,0,0,5,0
2597,18438,2,41,4,0,0,0,5,0
2598,13711,14,10,5,0,0,0,9,0
2599,18004,4,2,4,0,1,0,8,1
2600,19752,5,23,3,0,0,0,5,0
2601,16274,21,16,1,1,0,0,7,1
2602,13864,8,6,2,0,0,0,1,0
2603,17833,18,7,1,0,0,0,9,0
2604,16788,4,6,2,0,0,0,5,0
2605,10226,1,31,1,0,0,0,10,0
2606,10264,21,5,2,0,0,0,7,0
2607,19587,4,39,4,0,0,0,7,0
2608,10645,1,28,4,1,0,0,3,1
2609,17544,2,11,4,0,1,0,1,1
2610,15569,0,10,4,0,0,0,7,0
2611,12990,5,5,1,0,0,0,7,0
2612,12504,15,0,2,0,0,0,2,0
2613,19346,21,1,4,1,0,0,9,1
2614,10587,21,16,1,0,1,0,6,1
2615,19177,1,7,2,0,0,1,5,1
2616,14079,3,1,1,0,1,0,9,1
2617,13348,0,3,4,0,0,1,10,1
2618,16299,15,35,3,1,1,0,5,2
2619,13831,3,5,1,1,0,0,9,1
2620,19433,7,28,4,0,0,0,8,0
2621,18381,10,4,5,0,0,0,10,0
2622,19172,4,9,2,1,0,0,4,1
2623,19890,2,0,4,0,0,0,10,0
2624,11715,26,8,5,0,0,0,5,0
2625,16450,26,12,1,0,0,1,6,1
2626,15433,2,3,1,0,0,0,6,0
2627,11098,5,10,5,0,0,0,5,0
2628,17096,28,12,5,1,0,0,8,1
2629,12326,0,13,2,0,0,0,7,0
2630,19087,4,17,1,0,0,1,5,1
2631,16416,0,4,5,0,0,0,3,0
2632,16980,5,10,3,0,0,0,5,0
2633,16763,0,47,3,0,1,0,6,1
2634,11674,4,27,5,0,0,0,6,0
2635,17950,1,36,2,0,0,0,6,0
2636,19122,6,5,1,0,0,0,1,0
2637,18915,44,18,3,0,0,0,7,0
2638,16049,12,11,5,0,0,0,9,0
2639,11089,14,1,5,0,0,0,4,0
2640,14578,8,20,4,0,0,0,3,0
2641,19127,0,13,5,1,0,1,7,2
2642,10155,1,2,2,0,0,1,6,1
2643,19262,20,0,3,0,0,1,7,1
2644,11958,3,21,4,0,0,1,10,1
2645,16344,0,0,3,0,0,0,9,0
2646,15779,9,1,3,0,0,0,8,0
2647,16144,2,6,2,0,1,0,6,1
2648,15063,2,1,5,0,0,1,5,1
2649,13830,49,29,2,0,0,0,7,0
2650,19046,15,7,5,1,0,0,10,1
2651,18831,4,10,4,0,0,1,10,1
2652,19794,31,31,2,0,0,0,6,0
2653,16659,8,9,2,0,1,0,5,1
2654,10441,10,5,1,0,0,0,4,0
2655,16040,0,19,2,0,1,0,0,1
2656,15925,1,7,1,0,0,0,9,0
2657,17358,8,4,5,0,1,0,5,1
2658,14628,18,15,5,0,0,0,6,0
2659,16370,7,19,5,0,0,0,9,0
2660,19528,1,18,1,0,0,0,2,0
2661,10948,0,45,5,0,1,0,7,1
2662,18179,14,18,3,0,0,1,2,1
2663,16115,1,17,2,1,1,0,6,2
2664,10459,5,23,1,0,0,1,1,1
2665,17568,0,0,5,0,0,0,7,0
2666,14646,0,5,3,0,1,0,9,1
2667,10392,8,16,2,0,1,0,8,1
2668,11787,9,10,2,0,0,0,7,0
2669,17374,3,2,5,0,0,0,9,0
2670,11138,1,4,3,0,1,0,4,1
2671,14741,13,4,1,0,0,0,9,0
2672,17418,1,10,5,0,0,1,5,1
2673,16362,6,21,2,0,1,0,6,1
2674,12454,27,32,2,0,0,1,2,1
2675,19658,1,16,2,0,0,0,2,0
2676,13674,22,22,5,0,0,0,10,0
2677,11377,1,7,4,1,0,0,4,1
2678,16701,6,5,4,1,0,0,5,1
2679,12597,3,5,4,0,0,0,7,0
2680,10141,26,11,3,0,0,0,5,0
2681,12659,2,1,5,0,0,0,10,0
2682,14596,4,10,2,0,0,0,10,0
2683,19031,32,13,3,1,0,0,5,1
2684,15661,6,6,4,0,0,0,2,0
2685,16142,5,36,1,0,0,1,4,1
2686,15626,2,11,3,1,0,1,7,2
2687,18787,9,2,3,0,1,0,5,1
2688,18472,0,7,5,0,0,0,6,0
2689,10423,0,13,3,0,0,0,9,0
2690,16999,7,4,5,0,0,0,6,0
2691,14249,3,0,1,0,0,0,4,0
2692,11750,24,10,2,0,1,0,6,1
2693,14757,18,35,2,0,0,0,9,0
2694,11967,10,7,4,0,0,0,6,0
2695,14088,13,28,4,1,0,1,5,2
2696,14178,8,21,1,0,1,0,6,1
2697,17789,1,1,2,0,0,0,6,0
2698,12946,11,14,4,0,0,0,5,0
2699,19641,1,6,3,0,0,0,10,0
2700,15394,3,3,5,0,0,0,9,0
2701,17880,13,13,4,1,1,0,8,2
2702,15075,6,16,1,0,0,0,9,0
2703,17230,15,2,2,0,0,0,8,0
2704,11531,1,29,1,0,0,0,9,0
2705,12990,7,16,5,1,0,0,6,1
2706,17155,0,32,5,0,0,0,7,0
2707,14493,8,4,1,1,0,0,1,1
2708,19335,11,33,4,0,0,0,5,0
2709,10933,7,5,4,0,0,0,6,0
2710,11460,2,0,2,1,0,0,8,1
2711,12723,0,17,2,0,0,0,7,0
2712,10285,1,14,3,0,1,0,7,1
2713,10264,7,10,3,0,1,0,8,1
2714,16816,21,8,2,0,0,0,1,0
2715,11762,1,0,3,0,0,0,5,0
2716,10040,10,11,1,0,0,0,3,0
2717,15827,16,6,4,0,0,0,4,0
2718,18259,5,9,3,0,1,0,7,1
2719,10987,8,6,3,0,1,0,8,1
2720,17804,13,40,1,0,0,0,5,0
2721,17789,2,11,5,0,0,0,9,0
2722,15717,2,16,2,0,1,1,10,2
2723,13198,0,33,1,0,1,0,6,1
2724,15374,26,10,5,0,0,0,8,0
2725,14790,19,0,1,0,0,0,2,0
2726,17183,11,0,4,0,0,0,9,0
2727,12524,0,14,1,1,0,0,3,1
2728,19277,4,3,1,0,1,0,8,1
2729,12479,0,10,4,0,0,0,6,0
2730,19885,0,2,2,0,0,0,10,0
2731,15154,7,3,5,0,0,0,7,0
2732,10778,25,8,3,0,0,0,0,0
2733,19777,18,44,2,0,0,0,7,0
2734,11492,9,11,1,0,1,0,9,1
2735,10660,0,33,3,0,0,1,8,1
2736,11348,2,38,4,0,0,0,10,0
2737,19491,3,2,2,0,1,0,9,1
2738,17851,11,4,5,0,0,0,7,0
2739,17156,12,17,2,1,1,0,4,2
2740,12044,3,24,2,0,0,0,0,0
2741,17368,4,8,3,0,0,0,10,0
2742,13516,0,59,4,0,0,0,10,0
2743,19250,2,0,4,0,0,0,5,0
2744,19168,4,4,2,0,0,0,8,0
2745,14577,0,11,4,0,0,0,8,0
2746,10727,4,7,3,0,0,0,7,0
2747,17468,15,1,3,1,0,1,9,2
2748,10342,6,5,5,0,0,1,1,1
2749,11447,0,0,4,0,0,0,10,0
2750,16581,1,12,5,1,0,0,6,1
2751,16317,5,26,1,0,0,0,7,0
2752,10526,3,25,3,0,0,0,6,0
2753,16748,3,14,2,0,0,1,7,1
2754,10405,6,7,3,0,0,0,7,0
2755,17986,7,8,1,0,1,0,8,1
2756,19765,12,1,2,1,0,0,7,1
2757,13740,3,5,4,0,0,0,8,0
2758,11846,13,2,4,0,1,0,5,1
2759,11478,3,20,3,0,0,0,10,0
2760,10771,0,29,2,0,0,1,1,1
2761,15525,6,9,2,0,0,0,7,0
2762,18770,7,15,5,0,1,0,2,1
2763,10193,21,1,1,0,0,0,6,0
2764,12007,10,11,4,0,0,0,5,0
2765,11185,19,14,3,0,0,0,10,0
2766,12394,19,7,2,0,1,0,0,1
2767,19984,7,3,4,1,0,0,6,1
2768,19302,6,25,3,0,0,0,9,0
2769,14005,6,16,4,0,0,0,4,0
2770,17429,30,27,3,0,0,1,9,1
2771,12261,11,20,4,0,0,0,9,0
2772,13736,0,55,5,0,0,0,8,0
2773,16716,12,2,1,0,0,1,4,1
2774,14875,1,1,4,0,0,0,5,0
2775,18921,4,4,1,0,0,0,3,0
2776,14378,1,1,4,0,0,0,4,0
2777,17815,9,8,2,0,0,0,0,0
2778,13451,16,12,5,0,0,0,9,0
2779,17616,2,10,5,0,0,0,7,0
2780,19836,0,3,1,0,0,0,5,0
2781,12800,2,28,2,0,0,0,5,0
2782,18333,8,0,3,0,0,0,7,0
2783,15410,3,5,5,0,0,0,5,0
2784,11455,2,15,2,0,0,0,9,0
2785,16892,1,17,2,0,1,0,4,1
2786,15808,5,6,1,0,0,0,10,0
2787,16796,2,0,2,1,0,0,8,1
2788,14796,10,11,2,0,0,0,10,0
2789,15093,0,0,3,0,1,1,0,2
2790,11325,8,1,1,1,1,0,1,2
2791,14976,2,12,1,0,0,0,7,0
2792,19405,5,4,2,0,1,0,10,1
2793,11159,2,5,3,0,0,0,8,0
2794,14650,10,8,4,0,1,0,8,1
2795,14987,23,46,5,0,0,0,0,0
2796,14697,19,40,1,0,0,1,6,1
2797,10340,7,6,3,0,0,0,5,0
2798,13828,4,3,3,0,1,0,7,1
2799,11968,13,4,2,0,0,0,5,0
2800,10703,9,3,5,0,1,0,5,1
2801,15482,1,9,1,0,0,0,8,0
2802,16376,13,11,4,0,0,0,10,0
2803,11800,4,8,2,1,0,0,8,1
2804,15463,1,6,1,1,1,0,8,2
2805,14912,2,2,1,0,0,0,10,0
2806,14648,2,7,3,0,0,0,3,0
2807,10855,5,5,5,0,0,0,0,0
2808,12866,2,9,4,0,1,1,9,2
2809,10182,1,13,5,0,0,0,6,0
2810,13112,1,12,3,0,0,0,6,0
2811,15670,7,7,4,0,0,0,4,0
2812,14492,10,9,4,0,1,1,7,2
2813,15823,3,4,2,0,0,1,6,1
2814,11517,0,0,4,0,0,0,5,0
2815,15002,1,11,1,0,0,1,6,1
2816,11356,19,3,5,0,0,0,6,0
2817,13629,5,13,5,0,0,0,10,0
2818,13628,4,16,2,0,0,0,10,0
2819,18210,0,29,4,0,1,0,9,1
2820,16132,10,38,3,0,0,0,10,0
2821,19324,6,0,1,0,0,0,5,0
2822,16588,1,55,2,0,0,0,9,0
2823,13311,0,13,4,0,1,0,6,1
2824,16048,3,12,3,0,0,0,9,0
2825,16246,14,0,4,0,0,0,4,0
2826,10987,16,23,2,0,0,0,9,0
2827,13321,7,1,3,0,0,0,2,0
2828,14615,10,21,3,0,1,0,5,1
2829,18365,0,0,3,0,0,1,9,1
2830,13741,7,12,3,0,0,0,9,0
2831,13052,8,6,4,0,0,0,7,0
2832,16574,1,2,3,0,0,0,8,0
2833,10726,16,1,4,0,0,0,4,0
2834,13760,1,6,3,1,0,0,8,1
2835,15806,3,1,3,0,0,0,0,0
2836,11875,7,7,2,0,0,0,9,0
2837,16993,8,11,4,0,0,0,7,0
2838,14033,9,21,4,0,1,0,10,1
2839,15443,0,13,5,0,0,0,7,0
2840,10989,15,0,2,0,0,0,6,0
2841,13744,6,4,4,0,0,0,6,0
2842,18611,5,4,2,0,0,0,6,0
2843,10593,31,29,2,0,1,0,3,1
2844,11774,10,24,2,0,0,0,9,0
2845,10935,1,5,1,0,1,0,6,1
2846,13808,11,0,4,0,0,0,7,0
2847,10331,0,26,2,0,0,0,0,0
2848,17922,0,26,1,0,0,0,1,0
2849,12702,4,23,1,0,0,0,7,0
2850,15889,40,22,3,1,0,0,10,1
2851,15054,1,7,3,0,1,0,7,1
2852,13868,8,2,4,1,0,0,3,1
2853,14200,1,7,3,0,1,0,2,1
2854,10201,10,8,4,0,0,0,10,0
2855,12497,5,8,1,0,0,1,8,1
2856,11842,9,9,1,0,0,0,10,0
2857,19101,1,3,4,0,0,0,2,0
2858,14658,10,5,3,0,1,0,10,1
2859,17544,43,6,3,0,0,0,9,0
2860,17718,8,1,4,0,0,0,10,0
2861,10770,5,7,5,0,0,1,0,1
2862,13155,20,19,3,0,1,0,9,1
2863,11628,0,21,2,0,0,0,7,0
2864,10386,10,6,3,0,0,0,7,0
2865,16031,17,8,5,0,0,0,7,0
2866,16439,0,0,1,0,0,0,9,0
2867,16401,4,13,1,0,0,1,10,1
2868,14008,1,6,1,0,0,0,8,0
2869,12466,6,7,3,0,0,0,8,0
2870,12282,8,24,1,0,0,0,8,0
2871,11856,2,7,5,0,1,0,8,1
2872,17980,4,0,5,0,0,0,5,0
2873,11998,2,3,3,0,1,0,5,1
2874,15476,3,7,2,0,0,1,9,1
2875,19428,1,6,3,0,0,0,1,0
2876,14669,17,23,1,0,0,0,9,0
2877,19342,0,9,3,0,0,1,9,1
2878,14318,17,14,5,0,1,0,7,1
2879,17064,6,7,3,1,1,0,10,2
2880,17446,3,6,3,0,0,1,7,1
2881,11431,10,7,2,0,1,0,3,1
2882,15624,5,6,5,0,0,0,6,0
2883,17461,5,9,4,0,1,0,10,1
2884,11819,0,3,4,0,0,0,10,0
2885,11130,3,26,5,0,1,0,6,1
2886,16563,2,4,4,1,1,0,3,2
2887,12658,0,1,1,0,0,0,5,0
2888,13500,3,1,4,0,0,0,7,0
2889,18566,0,0,1,0,0,0,7,0
2890,12120,2,6,5,0,0,0,8,0
2891,14020,0,2,4,0,1,0,9,1
2892,13259,0,0,4,0,0,0,8,0
2893,11823,1,8,1,0,0,0,5,0
2894,11474,70,13,1,0,0,0,6,0
2895,12242,0,1,3,0,0,0,9,0
2896,13243,8,7,2,1,0,1,8,2
2897,16990,1,16,4,0,0,0,3,0
2898,15160,20,51,2,0,0,0,5,0
2899,13134,0,13,2,0,0,1,9,1
2900,12070,24,3,4,0,0,0,3,0
2901,10359,7,15,1,1,0,0,8,1
2902,11141,0,10,3,0,0,0,7,0
2903,11635,17,2,5,0,0,0,3,0
2904,14000,5,22,4,0,1,0,8,1
2905,13361,2,6,4,0,0,0,3,0
2906,16583,11,39,5,0,1,0,6,1
2907,17835,20,15,2,0,0,1,5,1
2908,10006,5,12,3,0,1,0,8,1
2909,13267,3,15,2,0,0,0,9,0
2910,16564,12,7,5,0,1,0,3,1
2911,19783,9,8,5,1,1,0,9,2
2912,14928,17,22,3,1,0,0,0,1
2913,12606,9,13,5,0,1,0,7,1
2914,15906,2,27,5,0,0,1,7,1
2915,13273,21,26,3,0,0,1,8,1
2916,17611,0,45,4,0,0,0,4,0
2917,10913,2,14,2,1,1,1,0,3
2918,12011,5,8,4,0,1,0,6,1
2919,11442,6,2,4,0,0,0,1,0
2920,15546,0,14,2,1,0,0,10,1
2921,11829,12,4,4,0,1,1,3,2
2922,18767,3,3,3,0,1,1,6,2
2923,16468,4,3,2,0,1,0,6,1
2924,10929,13,24,1,0,0,0,7,0
2925,13699,3,24,4,0,0,1,9,1
2926,19655,0,11,5,0,0,0,7,0
2927,11054,1,7,2,0,0,0,0,0
2928,15744,24,13,1,0,0,0,9,0
2929,11900,0,11,5,0,0,0,2,0
2930,19649,3,6,1,0,0,1,8,1
2931,16980,5,5,4,0,0,0,9,0
2932,17069,5,5,5,0,0,0,5,0
2933,19591,0,10,4,0,0,0,6,0
2934,13415,5,12,5,1,0,0,0,1
2935,10442,3,7,2,0,0,0,9,0
2936,16218,28,41,3,1,0,1,8,2
2937,14652,1,1,3,0,0,0,4,0
2938,17939,3,5,1,0,1,1,6,2
2939,17833,4,6,5,0,0,1,8,1
2940,19370,3,0,4,0,1,0,6,1
2941,17597,8,5,2,0,0,0,3,0
2942,14458,1,3,2,0,1,0,7,1
2943,16591,1,8,2,0,0,0,8,0
2944,19449,10,4,3,0,0,0,5,0
2945,12309,5,15,4,1,1,0,2,2
2946,16268,4,8,2,0,0,0,9,0
2947,10910,1,1,2,1,0,0,5,1
2948,14340,1,16,1,0,0,0,7,0
2949,14009,0,1,5,0,0,0,8,0
2950,16628,0,21,5,0,1,0,5,1
2951,12169,6,32,5,1,1,0,8,2
2952,12172,17,4,1,0,0,0,6,0
2953,15668,2,31,3,0,0,0,7,0
2954,16313,3,18,1,0,1,1,7,2
2955,18315,0,30,2,0,1,0,9,1
2956,18036,3,13,4,0,0,0,8,0
2957,16789,0,3,2,0,0,0,5,0
2958,10785,19,26,2,0,0,0,1,0
2959,16139,8,2,4,0,1,0,0,1
2960,16344,37,2,5,1,0,0,10,1
2961,12416,17,3,1,0,0,0,10,0
2962,18988,5,4,3,0,0,0,2,0
2963,14154,5,8,2,1,1,0,7,2
2964,15619,1,14,2,0,1,0,3,1
2965,11936,4,31,3,0,0,0,10,0
2966,13807,18,1,1,0,0,0,5,0
2967,17151,0,37,2,0,1,0,7,1
2968,19493,15,30,3,0,0,0,3,0
2969,13236,3,0,2,0,0,0,5,0
2970,12352,18,5,5,0,0,0,5,0
2971,11932,22,20,5,0,0,0,7,0
2972,18556,8,11,2,0,0,0,6,0
2973,14916,8,18,2,0,0,0,5,0
2974,15498,4,15,5,0,0,0,2,0
2975,10946,14,8,2,0,1,0,7,1
2976,19569,26,0,1,0,0,0,9,0
2977,11439,11,10,1,0,0,0,8,0
2978,17730,7,0,4,0,0,0,8,0
2979,14857,7,11,1,1,0,0,6,1
2980,10340,15,19,2,1,1,0,8,2
2981,10382,6,10,2,0,0,0,7,0
2982,19748,13,69,3,0,0,0,3,0
2983,18491,5,7,1,0,0,0,6,0
2984,10138,0,16,5,0,0,0,3,0
2985,10358,3,13,5,0,0,0,2,0
2986,14931,4,57,4,0,1,0,0,1
2987,19714,1,14,3,0,0,0,5,0
2988,13456,0,2,5,0,0,0,5,0
2989,11627,6,37,4,1,0,1,8,2
2990,19495,0,13,1,0,0,0,7,0
2991,16626,2,0,3,0,0,0,9,0
2992,15004,10,12,3,0,0,0,3,0
2993,19326,26,25,2,0,1,0,5,1
2994,16652,10,10,1,0,0,1,10,1
2995,16416,39,5,3,0,0,0,6,0
2996,13170,9,20,4,0,1,0,9,1
2997,13835,2,18,5,0,0,0,7,0
2998,18017,8,9,1,0,0,0,7,0
2999,12151,9,2,1,0,1,0,3,1
3000,19429,3,3,3,0,0,0,9,0
3001,16905,0,16,3,0,0,0,1,0
3002,12834,9,19,3,0,0,0,5,0
3003,19190,0,3,4,0,0,0,8,0
3004,12567,7,5,2,0,0,0,7,0
3005,11307,1,0,3,0,0,0,10,0
3006,18848,6,14,2,1,0,1,0,2
3007,12660,5,0,2,1,0,0,8,1
3008,13730,0,0,1,0,1,0,7,1
3009,16207,3,0,5,0,1,0,3,1
3010,13162,7,12,5,0,0,0,9,0
3011,11140,15,6,4,0,0,0,6,0
3012,18458,17,4,4,0,0,0,7,0
3013,11708,5,29,5,0,0,0,10,0
3014,13630,10,2,5,0,0,0,7,0
3015,13211,3,5,1,0,0,0,9,0
3016,16538,3,33,1,1,0,0,9,1
3017,19702,1,6,5,0,1,0,8,1
3018,10475,6,9,3,0,0,0,10,0
3019,17684,3,1,3,0,0,0,5,0
3020,19168,0,18,1,0,0,0,9,0
3021,11207,9,6,2,0,1,0,6,1
3022,11960,9,19,5,0,1,0,9,1
3023,10557,3,3,4,0,1,0,7,1
3024,10882,0,6,3,0,1,0,9,1
3025,14761,4,18,2,0,0,0,10,0
3026,15867,4,43,3,0,0,0,7,0
3027,16963,8,0,2,0,0,0,7,0
3028,17166,3,20,5,0,0,0,9,0
3029,17929,9,4,5,0,0,0,5,0
3030,15347,16,9,5,0,1,0,0,1
3031,17269,2,4,1,0,0,0,6,0
3032,19802,30,11,2,0,1,0,7,1
3033,18125,3,5,4,0,1,0,5,1
3034,12454,2,4,4,0,0,0,6,0
3035,14494,4,0,5,0,1,0,3,1
3036,11946,0,1,4,1,0,0,5,1
3037,12808,1,29,3,0,0,0,5,0
3038,16642,4,76,2,0,0,0,5,0
3039,13825,11,18,2,0,0,0,5,0
3040,13536,18,4,2,1,1,0,7,2
3041,16068,8,6,3,1,0,1,5,2
3042,13802,0,16,1,0,0,0,10,0
3043,14699,8,41,3,0,0,0,7,0
3044,11970,8,7,2,1,0,0,2,1
3045,15806,13,21,2,0,0,0,5,0
3046,16142,13,44,2,0,0,0,8,0
3047,12819,16,24,4,0,0,1,0,1
3048,19094,4,3,1,1,0,1,10,2
3049,10364,9,0,3,1,0,0,6,1
3050,14258,2,8,2,0,0,0,7,0
3051,13119,58,9,5,0,0,0,10,0
3052,11863,1,2,1,0,1,0,7,1
3053,10115,0,4,5,0,0,0,10,0
3054,17084,1,17,1,0,0,1,10,1
3055,18016,11,7,2,0,0,0,10,0
3056,12384,4,4,1,0,0,1,9,1
3057,13935,4,11,1,1,0,0,5,1
3058,17742,24,12,2,0,1,0,5,1
3059,15442,20,17,5,0,0,1,6,1
3060,12490,2,2,5,1,1,0,10,2
3061,16980,1,16,4,1,1,0,6,2
3062,19134,15,10,5,0,1,0,2,1
3063,17661,18,0,5,0,0,0,9,0
3064,11724,6,18,1,1,1,0,6,2
3065,18182,7,5,4,0,0,0,8,0
3066,12767,2,4,2,1,1,0,10,2
3067,11137,12,7,2,1,0,0,7,1
3068,14117,8,5,3,1,1,0,8,2
3069,13420,5,4,4,0,0,0,8,0
3070,15845,0,19,1,1,0,0,8,1
3071,14778,19,1,3,0,1,0,3,1
3072,13906,7,42,3,0,0,0,6,0
3073,13637,1,9,2,1,0,0,0,1
3074,12953,7,2,5,0,0,0,8,0
3075,15929,9,1,1,0,1,0,7,1
3076,10276,5,10,4,0,0,0,5,0
3077,11999,10,12,3,0,0,0,7,0
3078,11227,6,0,1,1,0,0,7,1
3079,16337,23,3,2,0,0,0,5,0
3080,13735,0,19,3,0,0,1,5,1
3081,10695,0,0,3,0,0,1,9,1
3082,19501,1,23,2,0,0,0,9,0
3083,14152,9,12,2,0,0,0,7,0
3084,17901,8,6,2,0,1,1,8,2
3085,17470,17,5,1,0,0,0,6,0
3086,17537,10,0,1,1,0,0,9,1
3087,12841,5,20,1,0,0,0,5,0
3088,14208,38,1,5,0,0,1,10,1
3089,18733,2,4,3,0,1,0,7,1
3090,11088,14,10,1,0,0,0,7,0
3091,13363,4,3,5,0,0,0,8,0
3092,10024,8,8,3,0,0,1,5,1
3093,19764,10,19,1,0,0,0,8,0
3094,16144,8,7,2,1,0,0,5,1
3095,15668,1,35,4,0,1,0,6,1
3096,14236,4,22,1,0,1,0,8,1
3097,19959,6,4,4,0,0,0,6,0
3098,18068,15,6,1,0,0,0,4,0
3099,12235,4,6,2,0,0,0,10,0
3100,17295,20,11,4,1,0,0,10,1
3101,18392,4,4,5,1,0,0,8,1
3102,18448,6,41,2,0,0,0,9,0
3103,13747,12,11,4,0,0,0,10,0
3104,13175,6,6,4,0,1,0,8,1
3105,14897,25,12,2,1,0,0,10,1
3106,15037,8,6,2,0,0,0,6,0
3107,17427,5,20,2,0,0,0,8,0
3108,18605,0,10,3,0,1,0,1,1
3109,12014,4,0,5,0,0,0,9,0
3110,11381,2,2,1,0,0,0,9,0
3111,11098,11,24,4,0,0,0,6,0
3112,13426,1,9,1,0,0,1,8,1
3113,13655,1,36,2,0,0,0,9,0
3114,17938,1,0,5,0,1,0,10,1
3115,19101,1,4,5,0,0,0,2,0
3116,10187,2,2,3,0,0,0,9,0
3117,15409,17,9,2,1,0,0,5,1
3118,12092,11,5,4,0,0,0,8,0
3119,12130,10,2,3,0,0,1,5,1
3120,15242,12,12,2,0,1,0,1,1
3121,18549,2,9,3,0,0,0,4,0
3122,15647,17,3,1,0,1,0,6,1
3123,15185,1,7,2,0,0,0,9,0
3124,15776,3,16,4,0,0,0,2,0
3125,17913,7,2,4,1,0,0,9,1
3126,17547,0,4,2,0,0,0,10,0
3127,17823,10,5,3,0,0,0,9,0
3128,17355,3,16,5,0,0,0,7,0
3129,16465,12,22,2,0,0,0,7,0
3130,11497,5,5,4,0,0,1,0,1
3131,12555,1,4,1,0,0,0,4,0
3132,15409,10,26,4,0,0,0,10,0
3133,12951,2,88,5,0,1,0,0,1
3134,11238,5,13,4,1,0,0,10,1
3135,19165,0,55,5,0,0,0,2,0
3136,14727,7,12,2,0,0,0,3,0
3137,13965,8,15,4,0,1,0,3,1
3138,15686,3,5,3,0,0,0,9,0
3139,19242,24,6,3,1,0,0,7,1
3140,13701,16,1,4,0,0,0,3,0
3141,12780,9,20,4,1,0,0,8,1
3142,17398,10,32,1,0,0,0,10,0
3143,11588,2,11,4,1,1,1,7,3
3144,12368,8,5,1,0,1,0,2,1
3145,15789,1,2,1,1,1,0,1,2
3146,10436,1,3,1,0,0,0,9,0
3147,12828,60,3,1,0,1,0,8,1
3148,11556,7,11,2,0,0,0,10,0
3149,17570,4,34,3,0,0,0,7,0
3150,17480,2,0,1,0,0,0,1,0
3151,19496,7,0,3,0,0,0,6,0
3152,10182,0,11,1,1,1,0,8,2
3153,17190,0,4,3,0,0,0,6,0
3154,16687,0,25,4,0,0,0,10,0
3155,15565,5,4,4,1,0,0,6,1
3156,17241,7,4,3,0,0,0,7,0
3157,17651,0,3,1,0,0,0,4,0
3158,15575,10,1,2,1,1,1,3,3
3159,11589,2,10,3,0,0,0,8,0
3160,19779,9,2,5,0,0,0,7,0
3161,18851,32,6,2,0,0,0,0,0
3162,10159,9,7,5,1,0,0,5,1
3163,16555,17,0,3,1,0,0,8,1
3164,19203,23,0,1,1,0,0,9,1
3165,18244,5,8,5,0,0,1,5,1
3166,16846,9,14,3,0,0,0,8,0
3167,12307,15,34,2,0,0,0,5,0
3168,11228,3,2,1,0,0,0,8,0
3169,17226,2,1,5,0,1,0,8,1
3170,15590,23,0,3,0,1,0,3,1
3171,16919,10,6,1,1,0,1,8,2
3172,15585,1,11,1,0,0,0,5,0
3173,19227,4,22,4,0,0,0,3,0
3174,16046,12,13,1,1,0,0,7,1
3175,14945,6,2,3,1,0,1,6,2
3176,17927,8,7,2,0,0,0,9,0
3177,17016,11,28,4,0,0,1,2,1
3178,17758,7,4,3,0,0,0,9,0
3179,15086,6,8,3,0,0,0,2,0
3180,19456,11,38,3,0,0,0,4,0
3181,17161,10,15,5,0,0,0,7,0
3182,11884,7,16,5,1,0,0,7,1
3183,11809,3,3,2,0,1,0,10,1
3184,13167,4,6,3,0,0,0,7,0
3185,16352,28,1,5,0,0,1,5,1
3186,19009,0,11,5,0,0,0,10,0
3187,16056,2,1,5,0,0,1,5,1
3188,12437,5,21,2,0,0,0,5,0
3189,16468,14,20,2,1,0,0,7,1
3190,19080,1,9,3,0,0,1,10,1
3191,15951,2,1,4,1,0,0,8,1
3192,15276,0,0,3,0,0,0,8,0
3193,18859,9,19,5,0,1,0,8,1
3194,17818,2,10,5,0,1,0,8,1
3195,14728,3,14,1,0,0,0,9,0
3196,12624,4,4,3,1,0,0,4,1
3197,15738,17,8,5,0,1,0,3,1
3198,14232,4,16,5,0,0,0,6,0
3199,15793,1,7,4,0,0,0,9,0
3200,14523,5,11,1,0,0,0,8,0
3201,15571,26,18,3,0,0,0,7,0
3202,19010,7,2,2,0,0,0,0,0
3203,19298,32,0,3,0,1,0,4,1
3204,12224,14,9,3,0,0,0,9,0
3205,18389,0,0,4,1,1,0,5,2
3206,16091,8,17,3,0,0,0,8,0
3207,18662,2,15,4,0,0,0,4,0
